1.000000e-04 4.196423e+02 4.196419e+02 4.196415e+02
2.500250e-04 1.016358e+03 1.016354e+03 1.016351e+03
4.000500e-04 1.597239e+03 1.597229e+03 1.597220e+03
5.500750e-04 2.166147e+03 2.166126e+03 2.166104e+03
7.001001e-04 2.724230e+03 2.724190e+03 2.724150e+03
8.501251e-04 3.272060e+03 3.271994e+03 3.271927e+03
1.000150e-03 3.809916e+03 3.809814e+03 3.809712e+03
1.150175e-03 4.338011e+03 4.337862e+03 4.337713e+03
1.300200e-03 4.856444e+03 4.856236e+03 4.856030e+03
1.450225e-03 5.365399e+03 5.365119e+03 5.364843e+03
1.600250e-03 5.864878e+03 5.864514e+03 5.864152e+03
1.750275e-03 6.355010e+03 6.354545e+03 6.354085e+03
1.900300e-03 6.835925e+03 6.835344e+03 6.834768e+03
2.050325e-03 7.307616e+03 7.306901e+03 7.306194e+03
2.200350e-03 7.770233e+03 7.769367e+03 7.768512e+03
2.350375e-03 8.223787e+03 8.222752e+03 8.221729e+03
2.500400e-03 8.668523e+03 8.667298e+03 8.666090e+03
2.650425e-03 9.104488e+03 9.103053e+03 9.101640e+03
2.800450e-03 9.531779e+03 9.530114e+03 9.528475e+03
2.950475e-03 9.950462e+03 9.948546e+03 9.946660e+03
3.100500e-03 1.036075e+04 1.035855e+04 1.035640e+04
3.250525e-03 1.076263e+04 1.076014e+04 1.075770e+04
3.400550e-03 1.115641e+04 1.115361e+04 1.115085e+04
3.550575e-03 1.154204e+04 1.153888e+04 1.153579e+04
3.700600e-03 1.191974e+04 1.191622e+04 1.191277e+04
3.850625e-03 1.228950e+04 1.228559e+04 1.228176e+04
4.000650e-03 1.265150e+04 1.264717e+04 1.264293e+04
4.150675e-03 1.300586e+04 1.300108e+04 1.299641e+04
4.300700e-03 1.335275e+04 1.334750e+04 1.334238e+04
4.450725e-03 1.369233e+04 1.368658e+04 1.368098e+04
4.600750e-03 1.402442e+04 1.401815e+04 1.401204e+04
4.750775e-03 1.434949e+04 1.434267e+04 1.433603e+04
4.900800e-03 1.466740e+04 1.466001e+04 1.465281e+04
5.050825e-03 1.497834e+04 1.497034e+04 1.496256e+04
5.200850e-03 1.528249e+04 1.527386e+04 1.526547e+04
5.350875e-03 1.557996e+04 1.557068e+04 1.556165e+04
5.500900e-03 1.587070e+04 1.586073e+04 1.585104e+04
5.650925e-03 1.615494e+04 1.614425e+04 1.613388e+04
5.800950e-03 1.643277e+04 1.642135e+04 1.641026e+04
5.950975e-03 1.670415e+04 1.669195e+04 1.668013e+04
6.101001e-03 1.696948e+04 1.695648e+04 1.694389e+04
6.251026e-03 1.722845e+04 1.721463e+04 1.720125e+04
6.401051e-03 1.748170e+04 1.746703e+04 1.745283e+04
6.551076e-03 1.772869e+04 1.771314e+04 1.769809e+04
6.701101e-03 1.796995e+04 1.795348e+04 1.793757e+04
6.851126e-03 1.820551e+04 1.818810e+04 1.817129e+04
7.001151e-03 1.843523e+04 1.841686e+04 1.839913e+04
7.151176e-03 1.865943e+04 1.864007e+04 1.862138e+04
7.301201e-03 1.887827e+04 1.885788e+04 1.883822e+04
7.451226e-03 1.909137e+04 1.906994e+04 1.904928e+04
7.601251e-03 1.929945e+04 1.927694e+04 1.925526e+04
7.751276e-03 1.950216e+04 1.947854e+04 1.945580e+04
7.901301e-03 1.969953e+04 1.967478e+04 1.965097e+04
8.051326e-03 1.989210e+04 1.986620e+04 1.984129e+04
8.201351e-03 2.007948e+04 2.005239e+04 2.002636e+04
8.351376e-03 2.026172e+04 2.023341e+04 2.020623e+04
8.501401e-03 2.043948e+04 2.040993e+04 2.038158e+04
8.651426e-03 2.061221e+04 2.058140e+04 2.055185e+04
8.801451e-03 2.078008e+04 2.074799e+04 2.071721e+04
8.951476e-03 2.094353e+04 2.091011e+04 2.087809e+04
9.101501e-03 2.110223e+04 2.106747e+04 2.103419e+04
9.251526e-03 2.125659e+04 2.122047e+04 2.118589e+04
9.401551e-03 2.140643e+04 2.136892e+04 2.133303e+04
9.551576e-03 2.155166e+04 2.151273e+04 2.147550e+04
9.701601e-03 2.169279e+04 2.165242e+04 2.161384e+04
9.851626e-03 2.182961e+04 2.178778e+04 2.174782e+04
1.000165e-02 2.196226e+04 2.191893e+04 2.187757e+04
1.015168e-02 2.209072e+04 2.204588e+04 2.200310e+04
1.030170e-02 2.221516e+04 2.216879e+04 2.212457e+04
1.045173e-02 2.233564e+04 2.228770e+04 2.224202e+04
1.060175e-02 2.245220e+04 2.240268e+04 2.235552e+04
1.075178e-02 2.256461e+04 2.251349e+04 2.246482e+04
1.090180e-02 2.267327e+04 2.262053e+04 2.257034e+04
1.105183e-02 2.277816e+04 2.272378e+04 2.267205e+04
1.120185e-02 2.287940e+04 2.282335e+04 2.277006e+04
1.135188e-02 2.297692e+04 2.291919e+04 2.286433e+04
1.150190e-02 2.307072e+04 2.301128e+04 2.295483e+04
1.165193e-02 2.316120e+04 2.310003e+04 2.304197e+04
1.180195e-02 2.324796e+04 2.318505e+04 2.312535e+04
1.195198e-02 2.333144e+04 2.326677e+04 2.320543e+04
1.210200e-02 2.341123e+04 2.334477e+04 2.328178e+04
1.225203e-02 2.348784e+04 2.341958e+04 2.335491e+04
1.240205e-02 2.356102e+04 2.349094e+04 2.342458e+04
1.255208e-02 2.363117e+04 2.355926e+04 2.349119e+04
1.270210e-02 2.369784e+04 2.362407e+04 2.355429e+04
1.285213e-02 2.376145e+04 2.368582e+04 2.361429e+04
1.300215e-02 2.382201e+04 2.374449e+04 2.367122e+04
1.315218e-02 2.387958e+04 2.380016e+04 2.372513e+04
1.330220e-02 2.393399e+04 2.385266e+04 2.377585e+04
1.345223e-02 2.398532e+04 2.390205e+04 2.382347e+04
1.360225e-02 2.403379e+04 2.394859e+04 2.386820e+04
1.375228e-02 2.407940e+04 2.399224e+04 2.391004e+04
1.390230e-02 2.412231e+04 2.403318e+04 2.394917e+04
1.405233e-02 2.416213e+04 2.407101e+04 2.398517e+04
1.420235e-02 2.419922e+04 2.410611e+04 2.401843e+04
1.435238e-02 2.423409e+04 2.413897e+04 2.404944e+04
1.450240e-02 2.426563e+04 2.416849e+04 2.407710e+04
1.465243e-02 2.429497e+04 2.419581e+04 2.410255e+04
1.480245e-02 2.432156e+04 2.422035e+04 2.412522e+04
1.495248e-02 2.434573e+04 2.424248e+04 2.414546e+04
1.510250e-02 2.436745e+04 2.426214e+04 2.416323e+04
1.525253e-02 2.438660e+04 2.427921e+04 2.417841e+04
1.540255e-02 2.440318e+04 2.429372e+04 2.419101e+04
1.555258e-02 2.441722e+04 2.430567e+04 2.420105e+04
1.570260e-02 2.442918e+04 2.431554e+04 2.420901e+04
1.585263e-02 2.443921e+04 2.432346e+04 2.421500e+04
1.600265e-02 2.444640e+04 2.432855e+04 2.421817e+04
1.615268e-02 2.445160e+04 2.433163e+04 2.421932e+04
1.630270e-02 2.445467e+04 2.433258e+04 2.421833e+04
1.645273e-02 2.445535e+04 2.433113e+04 2.421494e+04
1.660275e-02 2.445395e+04 2.432761e+04 2.420948e+04
1.675278e-02 2.445065e+04 2.432217e+04 2.420210e+04
1.690280e-02 2.444521e+04 2.431459e+04 2.419257e+04
1.705283e-02 2.443763e+04 2.430486e+04 2.418089e+04
1.720285e-02 2.442830e+04 2.429338e+04 2.416746e+04
1.735288e-02 2.441698e+04 2.427991e+04 2.415204e+04
1.750290e-02 2.440379e+04 2.426456e+04 2.413474e+04
1.765293e-02 2.438881e+04 2.424743e+04 2.411566e+04
