1.000000e-04 2.759521e+02 2.759520e+02 2.759519e+02
2.500250e-04 6.683459e+02 6.683447e+02 6.683436e+02
4.000500e-04 1.050328e+03 1.050324e+03 1.050321e+03
5.500750e-04 1.424438e+03 1.424429e+03 1.424421e+03
7.001001e-04 1.791431e+03 1.791414e+03 1.791398e+03
8.501251e-04 2.151683e+03 2.151656e+03 2.151629e+03
1.000150e-03 2.505378e+03 2.505336e+03 2.505294e+03
1.150175e-03 2.852657e+03 2.852595e+03 2.852534e+03
1.300200e-03 3.193584e+03 3.193498e+03 3.193413e+03
1.450225e-03 3.528281e+03 3.528165e+03 3.528050e+03
1.600250e-03 3.856751e+03 3.856599e+03 3.856448e+03
1.750275e-03 4.179076e+03 4.178882e+03 4.178689e+03
1.900300e-03 4.495344e+03 4.495100e+03 4.494859e+03
2.050325e-03 4.805549e+03 4.805249e+03 4.804952e+03
2.200350e-03 5.109792e+03 5.109428e+03 5.109068e+03
2.350375e-03 5.408078e+03 5.407642e+03 5.407211e+03
2.500400e-03 5.700570e+03 5.700053e+03 5.699543e+03
2.650425e-03 5.987298e+03 5.986691e+03 5.986094e+03
2.800450e-03 6.268326e+03 6.267622e+03 6.266928e+03
2.950475e-03 6.543699e+03 6.542887e+03 6.542089e+03
3.100500e-03 6.813552e+03 6.812623e+03 6.811710e+03
3.250525e-03 7.077887e+03 7.076831e+03 7.075794e+03
3.400550e-03 7.336900e+03 7.335708e+03 7.334537e+03
3.550575e-03 7.590550e+03 7.589210e+03 7.587897e+03
3.700600e-03 7.839001e+03 7.837504e+03 7.836037e+03
3.850625e-03 8.082230e+03 8.080564e+03 8.078933e+03
4.000650e-03 8.320362e+03 8.318517e+03 8.316712e+03
4.150675e-03 8.553471e+03 8.551436e+03 8.549447e+03
4.300700e-03 8.781678e+03 8.779442e+03 8.777257e+03
4.450725e-03 9.005082e+03 9.002633e+03 9.000242e+03
4.600750e-03 9.223567e+03 9.220893e+03 9.218285e+03
4.750775e-03 9.437439e+03 9.434530e+03 9.431694e+03
4.900800e-03 9.646612e+03 9.643455e+03 9.640381e+03
5.050825e-03 9.851204e+03 9.847788e+03 9.844463e+03
5.200850e-03 1.005134e+04 1.004765e+04 1.004406e+04
5.350875e-03 1.024709e+04 1.024312e+04 1.023926e+04
5.500900e-03 1.043841e+04 1.043414e+04 1.043000e+04
5.650925e-03 1.062546e+04 1.062089e+04 1.061645e+04
5.800950e-03 1.080832e+04 1.080342e+04 1.079868e+04
5.950975e-03 1.098692e+04 1.098170e+04 1.097664e+04
6.101001e-03 1.116156e+04 1.115600e+04 1.115060e+04
6.251026e-03 1.133203e+04 1.132611e+04 1.132037e+04
6.401051e-03 1.149873e+04 1.149244e+04 1.148636e+04
6.551076e-03 1.166133e+04 1.165466e+04 1.164821e+04
6.701101e-03 1.182016e+04 1.181310e+04 1.180627e+04
6.851126e-03 1.197524e+04 1.196778e+04 1.196057e+04
7.001151e-03 1.212650e+04 1.211862e+04 1.211102e+04
7.151176e-03 1.227413e+04 1.226582e+04 1.225781e+04
7.301201e-03 1.241824e+04 1.240949e+04 1.240105e+04
7.451226e-03 1.255858e+04 1.254938e+04 1.254052e+04
7.601251e-03 1.269563e+04 1.268596e+04 1.267665e+04
7.751276e-03 1.282914e+04 1.281900e+04 1.280924e+04
7.901301e-03 1.295916e+04 1.294853e+04 1.293830e+04
8.051326e-03 1.308602e+04 1.307489e+04 1.306419e+04
8.201351e-03 1.320948e+04 1.319783e+04 1.318665e+04
8.351376e-03 1.332955e+04 1.331738e+04 1.330570e+04
8.501401e-03 1.344669e+04 1.343399e+04 1.342180e+04
8.651426e-03 1.356052e+04 1.354728e+04 1.353457e+04
8.801451e-03 1.367117e+04 1.365737e+04 1.364414e+04
8.951476e-03 1.377891e+04 1.376454e+04 1.375077e+04
9.101501e-03 1.388353e+04 1.386858e+04 1.385426e+04
9.251526e-03 1.398530e+04 1.396976e+04 1.395489e+04
9.401551e-03 1.408411e+04 1.406797e+04 1.405253e+04
9.551576e-03 1.417988e+04 1.416313e+04 1.414711e+04
9.701601e-03 1.427297e+04 1.425560e+04 1.423899e+04
9.851626e-03 1.436323e+04 1.434522e+04 1.432802e+04
1.000165e-02 1.445074e+04 1.443209e+04 1.441428e+04
1.015168e-02 1.453551e+04 1.451620e+04 1.449778e+04
1.030170e-02 1.461764e+04 1.459767e+04 1.457863e+04
1.045173e-02 1.469716e+04 1.467652e+04 1.465684e+04
1.060175e-02 1.477411e+04 1.475279e+04 1.473247e+04
1.075178e-02 1.484834e+04 1.482632e+04 1.480536e+04
1.090180e-02 1.492010e+04 1.489738e+04 1.487576e+04
1.105183e-02 1.498940e+04 1.496597e+04 1.494367e+04
